Wall time,Step,Value,Run,Tag
1694016316.2450497,7,0.39876291155815125,original_runs_inv_weights,validation recall epoch
1694016963.7995615,8,0.4068150520324707,original_runs_inv_weights,validation recall epoch
1694017609.9522054,9,0.39898747205734253,original_runs_inv_weights,validation recall epoch
1694018252.8126945,10,0.39962127804756165,original_runs_inv_weights,validation recall epoch
1694018892.9931958,11,0.4008459746837616,original_runs_inv_weights,validation recall epoch
1694019532.5974572,12,0.40487533807754517,original_runs_inv_weights,validation recall epoch
1694020177.631122,13,0.39805349707603455,original_runs_inv_weights,validation recall epoch
1694020816.649923,14,0.396157443523407,original_runs_inv_weights,validation recall epoch
1694021457.3079724,15,0.39335793256759644,original_runs_inv_weights,validation recall epoch
1694022098.1610096,16,0.40695422887802124,original_runs_inv_weights,validation recall epoch
1694022740.8976161,17,0.4029797911643982,original_runs_inv_weights,validation recall epoch
1694023380.6612535,18,0.3969481885433197,original_runs_inv_weights,validation recall epoch
1694024020.8294258,19,0.40573206543922424,original_runs_inv_weights,validation recall epoch
1694207648.932202,0,0.641536295413971,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694208428.0837424,1,0.6367812752723694,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694209223.924225,2,0.6432770490646362,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694210003.9241667,3,0.6405963897705078,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694210802.368614,4,0.6372094750404358,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694211581.258256,5,0.6398789882659912,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694212364.251014,6,0.6381160020828247,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694213165.7902205,7,0.6479709148406982,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694213945.4305363,8,0.636202871799469,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694214747.9622135,9,0.640885591506958,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694215533.6154394,10,0.6373986005783081,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694216312.8998506,11,0.6410969495773315,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694217114.435409,12,0.637114942073822,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694217895.7370982,13,0.6408466696739197,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694218682.796915,14,0.6448286771774292,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694219480.246851,15,0.632688045501709,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694220263.8059673,16,0.6326546669006348,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694221062.9683459,17,0.6372261643409729,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694221844.1674383,18,0.6477373242378235,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694222631.0101495,19,0.6404517889022827,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694223432.1771984,20,0.6341506838798523,rLSTM_batch5_intprop_ear_1fp250_fold5,training acc epoch
1694207648.932309,0,0.9915373921394348,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694208428.0838144,1,0.9978563189506531,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694209223.9243348,2,0.9898817539215088,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694210003.9242437,3,0.9925368428230286,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694210802.3686807,4,0.9996947646141052,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694211581.2583773,5,0.9925335645675659,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694212364.2511027,6,0.9998290538787842,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694213165.7903209,7,0.9874261617660522,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694213945.4306307,8,0.9965999126434326,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694214747.9623024,9,0.9960269927978516,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694215533.6155667,10,0.9986051917076111,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694216312.8999386,11,0.9860756397247314,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694217114.4354777,12,0.997252881526947,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694217895.7371905,13,0.991692304611206,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694218682.7970023,14,0.9877135157585144,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694219480.2469313,15,1.0043879747390747,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694220263.8060546,16,1.004347324371338,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694221062.968471,17,0.9979170560836792,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694221844.167515,18,0.9771565794944763,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694222631.0102494,19,0.9991104006767273,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694223432.1772647,20,1.003159523010254,rLSTM_batch5_intprop_ear_1fp250_fold5,training loss epoch 
1694207794.1319504,0,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694208576.095062,1,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694209370.5943575,2,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694210151.15595,3,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694210949.4960654,4,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694211728.1606941,5,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694212510.6069841,6,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694213311.6119955,7,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694214092.3809423,8,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694214896.4432726,9,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694215680.8288908,10,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694216461.56209,11,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694217261.225179,12,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694218042.1498969,13,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694218847.0279157,14,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694219627.6570044,15,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694220410.8628945,16,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694221209.265404,17,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694221991.8268893,18,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694222794.7980533,19,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694223578.7526553,20,0.2318320870399475,rLSTM_batch5_intprop_ear_1fp250_fold5,validation acc epoch
1694207794.1320248,0,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694208576.0951385,1,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694209370.5944376,2,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694210151.1560273,3,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694210949.4961488,4,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694211728.1607947,5,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694212510.607072,6,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694213311.6120732,7,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694214092.3810225,8,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694214896.4433517,9,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694215680.8289669,10,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694216461.5621986,11,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694217261.2252579,12,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694218042.149975,13,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694218847.0279977,14,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694219627.6570823,15,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694220410.8629704,16,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694221209.2654924,17,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694221991.8269665,18,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694222794.7981498,19,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694223578.7527323,20,0.07528042048215866,rLSTM_batch5_intprop_ear_1fp250_fold5,validation f1 epoch
1694207794.13205,0,2.995093584060669,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694208576.0951633,1,3.7732465267181396,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694209370.5944624,2,3.0139780044555664,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694210151.1560526,3,2.990438222885132,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694210949.4961748,4,2.9832329750061035,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694211728.1608355,5,3.7877283096313477,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694212510.6071017,6,3.727534770965576,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694213311.6120975,7,3.8148324489593506,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694214092.3810475,8,3.7800397872924805,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694214896.443378,9,2.903949022293091,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694215680.8289917,10,2.9073424339294434,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694216461.5622406,11,2.9896438121795654,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694217261.2252827,12,2.91352915763855,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694218042.150001,13,4.3408522605896,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694218847.028023,14,2.9934303760528564,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694219627.6571078,15,2.990877866744995,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694220410.8629951,16,2.915210723876953,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694221209.2655203,17,2.903380870819092,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694221991.8269923,18,2.9550938606262207,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694222794.798188,19,3.0045764446258545,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694223578.7527573,20,2.9994537830352783,rLSTM_batch5_intprop_ear_1fp250_fold5,validation loss epoch 
1694207794.1320703,0,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694208576.095183,1,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694209370.5944822,2,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694210151.1560729,3,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694210949.4961953,4,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694211728.1608703,5,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694212510.607125,6,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694213311.6121168,7,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694214092.3810675,8,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694214896.4433982,9,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694215680.8290117,10,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694216461.5622787,11,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694217261.2253025,12,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694218042.1500213,13,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694218847.0280428,14,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694219627.6571283,15,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694220410.8630152,16,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694221209.2655413,17,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694221991.827012,18,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694222794.7982197,19,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694223578.7527835,20,0.04636641591787338,rLSTM_batch5_intprop_ear_1fp250_fold5,validation precision epoch
1694207794.1320887,0,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694208576.0952015,1,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694209370.5945008,2,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694210151.1560967,3,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694210949.4962137,4,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694211728.1609106,5,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694212510.6071463,6,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694213311.6121411,7,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694214092.3810854,8,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694214896.4434173,9,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694215680.82903,10,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694216461.562309,11,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694217261.2253213,12,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694218042.1500404,13,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694218847.0280614,14,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694219627.6571472,15,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694220410.8630335,16,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694221209.2655602,17,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694221991.8270295,18,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694222794.79825,19,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1694223578.752802,20,0.20000000298023224,rLSTM_batch5_intprop_ear_1fp250_fold5,validation recall epoch
1693928627.6025558,0,0.7709175944328308,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693929447.5702498,1,0.8833295106887817,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693930268.8733783,2,0.9077134132385254,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693931082.9379177,3,0.918576180934906,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693931808.7783644,4,0.9228816628456116,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693932534.4742467,5,0.9266607165336609,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693933260.3687675,6,0.9297360181808472,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693933982.411146,7,0.9310860633850098,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693934691.0381093,8,0.9349120259284973,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693935399.9847143,9,0.937163770198822,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693936108.1448095,10,0.9364809393882751,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693936815.19546,11,0.9394260048866272,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693937523.8270283,12,0.9379352331161499,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693938230.876751,13,0.9790875911712646,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693938939.7090273,14,0.9903569221496582,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693939648.6847358,15,0.994360089302063,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693940359.3948038,16,0.9963304400444031,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693941066.816988,17,0.9973676800727844,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693941775.3537724,18,0.9980505108833313,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693942484.7252843,19,0.9984258413314819,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693943192.8610601,20,0.9988167881965637,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693943900.7867138,21,0.9989210367202759,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693944607.5549157,22,0.9991868734359741,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693945314.6360958,23,0.9991660118103027,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693946024.5272787,24,0.9993849396705627,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693946731.83943,25,0.9995830059051514,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693947440.141645,26,0.9995881915092468,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693948147.094075,27,0.9996142983436584,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693948854.458914,28,0.9996559619903564,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693949563.1882818,29,0.9997185468673706,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693950271.1970673,30,0.9997602105140686,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693950979.8099265,31,0.9997028708457947,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693951687.5622973,32,0.9997081160545349,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693952394.8094618,33,0.9996820688247681,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693953103.5981886,34,0.9997081160545349,new_nn_inv_weights_refl_1fps_250_fold3,training acc epoch
1693928627.6026232,0,0.5824803113937378,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693929447.5703452,1,0.29990407824516296,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693930268.8734586,2,0.2346459925174713,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693931082.9379902,3,0.20394812524318695,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693931808.7784312,4,0.19689838588237762,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693932534.474351,5,0.18666844069957733,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693933260.3688347,6,0.17728890478610992,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693933982.4112115,7,0.1729152798652649,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693934691.0382016,8,0.16362592577934265,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693935399.984787,9,0.15783849358558655,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693936108.1448781,10,0.15812580287456512,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693936815.1955488,11,0.15261729061603546,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693937523.827117,12,0.15423908829689026,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693938230.8768384,13,0.04879611358046532,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693938939.709152,14,0.022188544273376465,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693939648.6848388,15,0.013135368935763836,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693940359.3949218,16,0.008842620998620987,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693941066.8170688,17,0.006874658167362213,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693941775.3538473,18,0.005465217866003513,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693942484.7253578,19,0.004720077849924564,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693943192.861142,20,0.004062840715050697,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693943900.786777,21,0.0038511273451149464,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693944607.554997,22,0.003316592425107956,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693945314.6361854,23,0.003272000001743436,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693946024.5273445,24,0.002837233943864703,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693946731.8394952,25,0.002582096029073,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693947440.141721,26,0.0023914026096463203,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693948147.094171,27,0.002338284393772483,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693948854.4590046,28,0.0023053577169775963,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693949563.1883667,29,0.002155211055651307,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693950271.1971395,30,0.0022686761803925037,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693950979.810025,31,0.0022217542864382267,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693951687.562391,32,0.00223318743519485,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693952394.8095806,33,0.0022469740360975266,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693953103.5982869,34,0.002158603398129344,new_nn_inv_weights_refl_1fps_250_fold3,training loss epoch 
1693928692.9981124,0,0.4235957860946655,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693929513.4439538,1,0.4279438853263855,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693930333.7919703,2,0.4486810564994812,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693931141.302419,3,0.40972641110420227,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693931867.057538,4,0.4624166488647461,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693932592.9998887,5,0.4120008051395416,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693933318.8869073,6,0.450041264295578,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693934037.4687252,7,0.44923850893974304,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693934745.9284768,8,0.40495461225509644,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693935454.8608391,9,0.45164671540260315,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693936163.2141898,10,0.4012531638145447,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693936870.090592,11,0.4521595537662506,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693937578.8323262,12,0.4050661027431488,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693938285.9713886,13,0.4592949450016022,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693938994.7425315,14,0.4532075822353363,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693939703.580343,15,0.44745469093322754,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693940414.4224584,16,0.45135682821273804,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693941121.7436554,17,0.44350793957710266,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693941830.285501,18,0.43514615297317505,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693942539.6083357,19,0.4451133906841278,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693943247.810701,20,0.4443552494049072,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693943955.8564029,21,0.44109973311424255,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693944662.5075986,22,0.44417688250541687,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693945369.6167753,23,0.44393157958984375,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693946079.4791229,24,0.4496621787548065,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693946786.7467573,25,0.4459161162376404,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693947495.0558279,26,0.4380894899368286,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693948202.0978813,27,0.4426828920841217,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693948909.4407864,28,0.4458938241004944,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693949618.0586488,29,0.4387361407279968,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693950326.0835505,30,0.44538095593452454,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693951034.743912,31,0.4387361407279968,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693951742.4188788,32,0.4394496977329254,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693952449.8549888,33,0.44219234585762024,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693953158.6599708,34,0.43786653876304626,new_nn_inv_weights_refl_1fps_250_fold3,validation acc epoch
1693928692.9982238,0,0.2797386348247528,new_nn_inv_weights_refl_1fps_250_fold3,validation f1 epoch
1693929513.4440405,1,0.38413000106811523,new_nn_inv_weights_refl_1fps_250_fold3,validation f1 epoch
1693930333.792088,2,0.38886281847953796,new_nn_inv_weights_refl_1fps_250_fold3,validation f1 epoch
